well,depth,zone,sub_zone
6,1941.800000,B,2
6,1942.000000,B,2
6,1942.200000,B,2
6,1942.400000,B,2
6,1942.600000,B,2
6,1942.800000,B,2
6,1943.000000,B,2
6,1943.200000,B,1
6,1943.400000,B,1
6,1943.600000,B,1
6,1943.800000,B,1
6,1944.000000,B,1
6,1944.200000,B,1
6,1944.400000,B,1
6,1944.600000,B,1
6,1944.800000,B,2
6,1945.000000,B,2
6,1945.200000,B,2
6,1945.400000,B,2
6,1945.600000,B,2
6,1945.800000,B,2
6,1946.000000,B,2
6,1946.200000,B,2
6,1946.400000,B,2
6,1946.600000,B,2
6,1946.800000,B,2
6,1947.000000,B,2
6,1947.200000,B,2
6,1947.400000,B,2
6,1947.600000,B,1
6,1947.800000,B,1
6,1948.000000,B,1
6,1948.200000,B,1
6,1948.400000,B,1
6,1948.600000,B,1
6,1948.800000,B,1
6,1949.000000,B,1
6,1949.200000,B,1
6,1949.400000,B,1
6,1949.600000,B,1
6,1949.800000,B,1
6,1950.000000,B,1
6,1950.200000,B,1
6,1950.400000,B,1
6,1950.600000,B,1
6,1950.800000,B,1
6,1951.000000,B,1
6,1951.200000,B,1
6,1951.400000,B,1
6,1951.600000,B,1
6,1951.800000,B,1
6,1952.000000,B,1
6,1952.200000,B,1
6,1952.400000,B,1
6,1952.600000,B,1
6,1952.800000,B,1
6,1953.000000,B,1
6,1953.200000,B,1
6,1953.400000,B,1
6,1953.600000,B,1
6,1953.800000,B,1
6,1954.000000,B,1
6,1954.200000,B,1
6,1954.400000,B,1
6,1954.600000,B,1
6,1954.800000,B,1
6,1955.000000,B,1
6,1955.200000,B,1
6,1955.400000,B,1
6,1955.600000,B,1
6,1955.800000,B,1
6,1956.000000,B,1
6,1956.200000,B,1
6,1956.400000,B,2
6,1956.600000,B,2
6,1956.800000,B,2
6,1957.000000,B,2
6,1957.200000,B,2
6,1957.400000,B,2
6,1957.600000,B,1
6,1957.800000,B,1
6,1958.000000,B,1
6,1958.200000,B,1
6,1958.400000,B,1
6,1958.600000,B,1
6,1958.800000,B,1
6,1959.000000,B,1
6,1959.200000,B,1
6,1959.400000,B,1
6,1959.600000,B,1
6,1959.800000,B,1
6,1960.000000,B,1
6,1960.200000,B,1
6,1960.400000,B,1
6,1960.600000,B,1
6,1960.800000,B,1
6,1961.000000,B,1
6,1961.200000,B,1
6,1961.400000,B,1
6,1961.600000,B,1
6,1961.800000,B,1
6,1962.000000,B,1
6,1962.200000,B,1
6,1962.400000,B,1
6,1962.600000,B,1
6,1962.800000,B,1
6,1963.000000,B,1
6,1963.200000,B,1
6,1963.400000,B,1
6,1963.600000,B,1
6,1963.800000,B,1
6,1964.000000,B,1
6,1964.200000,B,1
6,1964.400000,B,1
6,1964.600000,B,1
6,1964.800000,B,1
6,1965.000000,B,1
6,1965.200000,B,1
6,1965.400000,B,1
6,1965.600000,B,1
6,1965.800000,B,1
6,1966.000000,B,1
6,1966.200000,B,1
6,1966.400000,B,1
6,1966.600000,B,1
6,1966.800000,B,1
6,1967.000000,B,2
6,1967.200000,B,2
6,1967.400000,B,2
6,1967.600000,B,2
6,1967.800000,B,2
6,1968.000000,B,2
6,1968.200000,B,2
6,1968.400000,B,2
6,1968.600000,B,2
6,1968.800000,B,2
6,1969.000000,B,2
6,1969.200000,B,2
6,1969.400000,B,2
6,1969.600000,B,2
6,1969.800000,B,2
6,1970.000000,B,2
6,1970.200000,B,2
6,1970.400000,B,2
6,1970.600000,B,2
6,1970.800000,B,2
6,1971.000000,B,2
6,1971.200000,B,2
6,1971.400000,B,2
6,1971.600000,B,2
6,1971.800000,B,2
6,1972.000000,B,1
6,1972.200000,B,1
6,1972.400000,B,1
6,1972.600000,B,1
6,1972.800000,B,1
6,1973.000000,B,1
6,1973.200000,B,1
6,1973.400000,B,1
6,1973.600000,B,1
6,1973.800000,B,1
6,1974.000000,B,1
6,1974.200000,B,1
6,1974.400000,B,1
6,1974.600000,B,1
6,1974.800000,B,1
6,1975.000000,B,1
6,1975.200000,B,1
6,1975.400000,B,1
6,1975.600000,B,1
6,1975.800000,B,1
6,1976.000000,B,1
6,1976.200000,B,1
6,1976.400000,B,1
6,1976.600000,B,1
6,1976.800000,B,1
6,1977.000000,B,1
6,1977.200000,B,1
6,1977.400000,B,1
6,1977.600000,B,2
6,1977.800000,B,2
6,1978.000000,B,2
6,1978.200000,B,2
6,1978.400000,B,2
6,1978.600000,B,2
6,1978.800000,B,2
6,1979.000000,B,2
6,1979.200000,B,2
6,1979.400000,B,2
6,1979.600000,B,2
6,1979.800000,B,2
6,1980.000000,B,2
6,1980.200000,B,2
6,1980.400000,B,2
6,1980.600000,B,2
6,1980.800000,B,2
6,1981.000000,B,2
6,1981.200000,B,2
6,1981.400000,B,2
6,1981.600000,B,2
6,1981.800000,B,2
6,1982.000000,B,2
6,1982.200000,B,2
6,1982.400000,B,2
6,1982.600000,B,2
6,1982.800000,B,2
6,1983.000000,B,2
6,1983.200000,B,2
6,1983.400000,B,2
6,1983.600000,B,2
6,1983.800000,B,2
6,1984.000000,B,2
6,1984.200000,B,2
6,1984.400000,B,2
6,1984.600000,B,2
6,1984.800000,B,1
6,1985.000000,B,1
6,1985.200000,B,1
6,1985.400000,B,1
6,1985.600000,B,1
6,1985.800000,B,1
6,1986.000000,B,1
6,1986.200000,B,1
6,1986.400000,B,1
6,1986.600000,B,1
6,1986.800000,B,1
6,1987.000000,B,1
6,1987.200000,B,1
6,1987.400000,B,1
6,1987.600000,B,1
6,1987.800000,B,1
6,1988.000000,B,1
6,1988.200000,B,1
6,1988.400000,B,2
6,1988.600000,B,2
6,1988.800000,B,2
6,1989.000000,B,2
6,1989.200000,B,2
6,1989.400000,B,2
6,1989.600000,B,2
6,1989.800000,B,2
6,1990.000000,B,2
6,1990.200000,B,2
6,1990.400000,B,2
6,1990.600000,B,2
6,1990.800000,B,1
6,1991.000000,B,1
6,1991.200000,B,1
6,1991.400000,B,1
6,1991.600000,B,1
6,1991.800000,B,1
6,1992.000000,B,1
6,1992.200000,B,1
6,1992.400000,B,1
6,1992.600000,B,1
6,1992.800000,B,1
6,1993.000000,B,1
6,1993.200000,B,1
6,1993.400000,B,2
6,1993.600000,B,2
6,1993.800000,B,2
6,1994.000000,B,2
6,1994.200000,B,2
6,1994.400000,B,2
6,1994.600000,B,2
6,1994.800000,B,1
6,1995.000000,B,1
6,1995.200000,B,1
6,1995.400000,B,1
6,1995.600000,B,1
6,1995.800000,B,1
6,1996.000000,B,1
6,1996.200000,B,1
6,1996.400000,B,1
6,1996.600000,B,1
6,1996.800000,B,1
6,1997.000000,B,1
6,1997.200000,B,1
6,1997.400000,B,1
6,1997.600000,B,1
6,1997.800000,B,1
6,1998.000000,B,1
6,1998.200000,B,1
6,1998.400000,B,1
6,1998.600000,B,1
6,1998.800000,B,1
6,1999.000000,B,1
6,1999.200000,B,1
6,1999.400000,B,1
6,1999.600000,B,1
6,1999.800000,B,1
6,2000.000000,B,1
6,2000.200000,B,1
6,2000.400000,B,1
6,2000.600000,B,1
6,2000.800000,B,1
6,2001.000000,B,1
6,2001.200000,B,1
6,2001.400000,B,1
6,2001.600000,B,1
6,2001.800000,B,1
6,2002.000000,B,1
6,2002.200000,B,1
6,2002.400000,B,1
6,2002.600000,B,1
6,2002.800000,B,1
6,2003.000000,B,1
6,2003.200000,B,1
6,2003.400000,B,1
6,2003.600000,B,1
6,2003.800000,B,1
6,2004.000000,B,1
6,2004.200000,B,1
6,2004.400000,B,1
6,2004.600000,B,1
6,2004.800000,B,1
6,2005.000000,B,2
6,2005.200000,B,2
6,2005.400000,B,2
6,2005.600000,B,2
6,2005.800000,B,2
6,2006.000000,B,2
6,2006.200000,B,2
6,2006.400000,B,2
6,2006.600000,B,2
6,2006.800000,B,2
6,2007.000000,B,2
6,2007.200000,B,1
6,2007.400000,B,1
6,2007.600000,B,1
6,2007.800000,B,1
6,2008.000000,B,1
6,2008.200000,B,1
6,2008.400000,B,1
6,2008.600000,B,1
6,2008.800000,B,1
6,2009.000000,B,1
6,2009.200000,B,1
6,2009.400000,B,1
6,2009.600000,B,1
6,2009.800000,B,1
6,2010.000000,B,1
6,2010.200000,B,1
6,2010.400000,B,1
6,2010.600000,B,1
6,2010.800000,B,1
6,2011.000000,B,1
6,2011.200000,B,1
6,2011.400000,B,1
6,2011.600000,B,1
6,2011.800000,B,1
6,2012.000000,B,1
6,2012.200000,B,1
6,2012.400000,B,1
6,2012.600000,B,1
6,2012.800000,B,1
6,2013.000000,B,1
6,2013.200000,B,1
6,2013.400000,B,1
6,2013.600000,B,1
6,2013.800000,B,1
6,2014.000000,B,1
6,2014.200000,B,1
6,2014.400000,B,1
6,2014.600000,B,1
6,2014.800000,B,1
6,2015.000000,B,1
6,2015.200000,B,1
6,2015.400000,B,1
6,2015.600000,B,1
6,2015.800000,B,1
6,2016.000000,B,1
6,2016.200000,B,1
6,2016.400000,B,1
6,2016.600000,B,1
6,2016.800000,B,1
6,2017.000000,B,1
6,2017.200000,B,1
6,2017.400000,B,1
6,2017.600000,B,1
6,2017.800000,B,1
6,2018.000000,B,1
6,2018.200000,B,1
6,2018.400000,B,1
6,2018.600000,B,1
6,2018.800000,B,1
6,2019.000000,B,1
6,2019.200000,B,1
6,2019.400000,B,1
6,2019.600000,B,1
6,2019.800000,B,1
6,2020.000000,B,1
6,2020.200000,B,1
6,2020.400000,B,1
6,2020.600000,B,1
7,2147.000000,B,1
7,2147.200000,B,1
7,2147.400000,B,1
7,2147.600000,B,1
7,2147.800000,B,1
7,2148.000000,B,1
7,2148.200000,B,1
7,2148.400000,B,1
7,2148.600000,B,1
7,2148.800000,B,1
7,2149.000000,B,1
7,2149.200000,B,1
7,2149.400000,B,1
7,2149.600000,B,1
7,2149.800000,B,1
7,2150.000000,B,1
7,2150.200000,B,1
7,2150.400000,B,1
7,2150.600000,B,1
7,2150.800000,B,1
7,2151.000000,B,1
7,2151.200000,B,2
7,2151.400000,B,2
7,2151.600000,B,2
7,2151.800000,B,2
7,2152.000000,B,2
7,2152.200000,B,2
7,2152.400000,B,2
7,2152.600000,B,1
7,2152.800000,B,1
7,2153.000000,B,1
7,2153.200000,B,1
7,2153.400000,B,1
7,2153.600000,B,1
7,2153.800000,B,1
7,2154.000000,B,1
7,2154.200000,B,1
7,2154.400000,B,1
7,2154.600000,B,1
7,2154.800000,B,1
7,2155.000000,B,1
7,2155.200000,B,1
7,2155.400000,B,1
7,2155.600000,B,1
7,2155.800000,B,1
7,2156.000000,B,1
7,2156.200000,B,2
7,2156.400000,B,2
7,2156.600000,B,2
7,2156.800000,B,2
7,2157.000000,B,2
7,2157.200000,B,2
7,2157.400000,B,2
7,2157.600000,B,2
7,2157.800000,B,2
7,2158.000000,B,2
7,2158.200000,B,2
7,2158.400000,B,1
7,2158.600000,B,1
7,2158.800000,B,1
7,2159.000000,B,1
7,2159.200000,B,1
7,2159.400000,B,1
7,2159.600000,B,2
7,2159.800000,B,2
7,2160.000000,B,2
7,2160.200000,B,2
7,2160.400000,B,2
7,2160.600000,B,2
7,2160.800000,B,2
7,2161.000000,B,2
7,2161.200000,B,2
7,2161.400000,B,2
7,2161.600000,B,2
7,2161.800000,B,2
7,2162.000000,B,2
7,2162.200000,B,2
7,2162.400000,B,2
7,2162.600000,B,2
7,2162.800000,B,2
7,2163.000000,B,1
7,2163.200000,B,1
7,2163.400000,B,1
7,2163.600000,B,1
7,2163.800000,B,1
7,2164.000000,B,1
7,2164.200000,B,1
7,2164.400000,B,1
7,2164.600000,B,1
7,2164.800000,B,1
7,2165.000000,B,1
7,2165.200000,B,1
7,2165.400000,B,1
7,2165.600000,B,1
7,2165.800000,B,1
7,2166.000000,B,1
7,2166.200000,B,1
7,2166.400000,B,1
7,2166.600000,B,1
7,2166.800000,B,1
7,2167.000000,B,1
7,2167.200000,B,1
7,2167.400000,B,2
7,2167.600000,B,2
7,2167.800000,B,2
7,2168.000000,B,2
7,2168.200000,B,2
7,2168.400000,B,2
7,2168.600000,B,2
7,2168.800000,B,2
7,2169.000000,B,2
7,2169.200000,B,2
7,2169.400000,B,2
7,2169.600000,B,2
7,2169.800000,B,2
7,2170.000000,B,2
7,2170.200000,B,2
7,2170.400000,B,2
7,2170.600000,B,2
7,2170.800000,B,2
7,2171.000000,B,2
7,2171.200000,B,2
7,2171.400000,B,2
7,2171.600000,B,2
7,2171.800000,B,2
7,2172.000000,B,2
7,2172.200000,B,2
7,2172.400000,B,2
7,2172.600000,B,2
7,2172.800000,B,1
7,2173.000000,B,1
7,2173.200000,B,1
7,2173.400000,B,1
7,2173.600000,B,1
7,2173.800000,B,1
7,2174.000000,B,1
7,2174.200000,B,2
7,2174.400000,B,2
7,2174.600000,B,2
7,2174.800000,B,2
7,2175.000000,B,2
7,2175.200000,B,2
7,2175.400000,B,2
7,2175.600000,B,2
7,2175.800000,B,1
7,2176.000000,B,1
7,2176.200000,B,1
7,2176.400000,B,1
7,2176.600000,B,1
7,2176.800000,B,1
7,2177.000000,B,1
7,2177.200000,B,1
7,2177.400000,B,1
7,2177.600000,B,1
7,2177.800000,B,1
7,2178.000000,B,1
7,2178.200000,B,1
7,2178.400000,B,1
7,2178.600000,B,1
7,2178.800000,B,1
7,2179.000000,B,1
7,2179.200000,B,1
7,2179.400000,B,1
7,2179.600000,B,1
7,2179.800000,B,1
7,2180.000000,B,1
7,2180.200000,B,1
7,2180.400000,B,1
7,2180.600000,B,1
7,2180.800000,B,1
7,2181.000000,B,1
7,2181.200000,B,1
7,2181.400000,B,1
7,2181.600000,B,1
7,2181.800000,B,1
7,2182.000000,B,1
7,2182.200000,B,1
7,2182.400000,B,1
7,2182.600000,B,1
7,2182.800000,B,1
7,2183.000000,B,1
7,2183.200000,B,1
7,2183.400000,B,1
7,2183.600000,B,1
7,2183.800000,B,1
7,2184.000000,B,1
7,2184.200000,B,1
7,2184.400000,B,1
7,2184.600000,B,1
7,2184.800000,B,1
7,2185.000000,B,1
7,2185.200000,B,1
7,2185.400000,B,1
7,2185.600000,B,1
7,2185.800000,B,1
7,2186.000000,B,1
7,2186.200000,B,1
7,2186.400000,B,1
7,2186.600000,B,1
7,2186.800000,B,1
7,2187.000000,B,1
7,2187.200000,B,1
7,2187.400000,B,1
7,2187.600000,B,1
7,2187.800000,B,1
7,2188.000000,B,1
7,2188.200000,B,1
7,2188.400000,B,1
7,2188.600000,B,1
7,2188.800000,B,1
7,2189.000000,B,1
7,2189.200000,B,1
7,2189.400000,B,1
7,2189.600000,B,1
7,2189.800000,B,1
7,2190.000000,B,1
7,2190.200000,B,1
7,2190.400000,B,2
7,2190.600000,B,2
7,2190.800000,B,2
7,2191.000000,B,2
7,2191.200000,B,2
7,2191.400000,B,2
7,2191.600000,B,2
7,2191.800000,B,2
7,2192.000000,B,2
7,2192.200000,B,2
7,2192.400000,B,2
7,2192.600000,B,2
7,2192.800000,B,2
7,2193.000000,B,2
7,2193.200000,B,2
7,2193.400000,B,2
7,2193.600000,B,2
7,2193.800000,B,2
7,2194.000000,B,2
7,2194.200000,B,2
7,2194.400000,B,2
7,2194.600000,B,2
7,2194.800000,B,2
7,2195.000000,B,2
7,2195.200000,B,2
7,2195.400000,B,2
7,2195.600000,B,2
7,2195.800000,B,2
7,2196.000000,B,2
7,2196.200000,B,2
7,2196.400000,B,2
7,2196.600000,B,2
7,2196.800000,B,2
7,2197.000000,B,2
7,2197.200000,B,2
7,2197.400000,B,2
7,2197.600000,B,2
7,2197.800000,B,2
7,2198.000000,B,2
7,2198.200000,B,2
7,2198.400000,B,2
7,2198.600000,B,2
7,2198.800000,B,2
7,2199.000000,B,2
7,2199.200000,B,2
7,2199.400000,B,2
7,2199.600000,B,2
7,2199.800000,B,2
7,2200.000000,B,2
7,2200.200000,B,2
7,2200.400000,B,2
7,2200.600000,B,2
7,2200.800000,B,2
7,2201.000000,B,2
7,2201.200000,B,2
7,2201.400000,B,2
7,2201.600000,B,2
7,2201.800000,B,2
7,2202.000000,B,2
7,2202.200000,B,2
7,2202.400000,B,2
7,2202.600000,B,2
7,2202.800000,B,1
7,2203.000000,B,1
7,2203.200000,B,1
7,2203.400000,B,1
7,2203.600000,B,1
7,2203.800000,B,1
7,2204.000000,B,1
7,2204.200000,B,1
7,2204.400000,B,1
7,2204.600000,B,1
7,2204.800000,B,1
7,2205.000000,B,2
7,2205.200000,B,2
7,2205.400000,B,2
7,2205.600000,B,2
7,2205.800000,B,2
7,2206.000000,B,2
7,2206.200000,B,2
7,2206.400000,B,2
7,2206.600000,B,2
7,2206.800000,B,2
7,2207.000000,B,2
7,2207.200000,B,2
7,2207.400000,B,2
7,2207.600000,B,2
7,2207.800000,B,2
7,2208.000000,B,2
7,2208.200000,B,2
7,2208.400000,B,2
7,2208.600000,B,2
7,2208.800000,B,2
7,2209.000000,B,2
7,2209.200000,B,2
7,2209.400000,B,2
7,2209.600000,B,2
7,2209.800000,B,2
7,2210.000000,B,2
7,2210.200000,B,2
7,2210.400000,B,2
7,2210.600000,B,2
7,2210.800000,B,2
7,2211.000000,B,2
7,2211.200000,B,1
7,2211.400000,B,1
7,2211.600000,B,1
7,2211.800000,B,1
7,2212.000000,B,1
7,2212.200000,B,1
7,2212.400000,B,1
7,2212.600000,B,1
7,2212.800000,B,1
7,2213.000000,B,1
7,2213.200000,B,1
7,2213.400000,B,1
7,2213.600000,B,1
7,2213.800000,B,1
7,2214.000000,B,1
7,2214.200000,B,1
7,2214.400000,B,1
7,2214.600000,B,1
7,2214.800000,B,1
7,2215.000000,B,1
7,2215.200000,B,1
7,2215.400000,B,2
7,2215.600000,B,2
7,2215.800000,B,2
7,2216.000000,B,2
7,2216.200000,B,2
7,2216.400000,B,2
7,2216.600000,B,2
7,2216.800000,B,2
7,2217.000000,B,2
7,2217.200000,B,1
7,2217.400000,B,1
7,2217.600000,B,1
7,2217.800000,B,1
7,2218.000000,B,1
7,2218.200000,B,1
7,2218.400000,B,1
7,2218.600000,B,2
7,2218.800000,B,2
7,2219.000000,B,2
7,2219.200000,B,2
7,2219.400000,B,2
7,2219.600000,B,2
7,2219.800000,B,2
7,2220.000000,B,2
7,2220.200000,B,2
7,2220.400000,B,2
7,2220.600000,B,2
7,2220.800000,B,2
7,2221.000000,B,2
7,2221.200000,B,1
7,2221.400000,B,1
7,2221.600000,B,1
7,2221.800000,B,1
7,2222.000000,B,1
7,2222.200000,B,1
7,2222.400000,B,1
7,2222.600000,B,1
7,2222.800000,B,1
7,2223.000000,B,1
7,2223.200000,B,1
7,2223.400000,B,1
7,2223.600000,B,1
7,2223.800000,B,1
7,2224.000000,B,1
7,2224.200000,B,1
7,2224.400000,B,1
7,2224.600000,B,1
7,2224.800000,B,1
7,2225.000000,B,1
7,2225.200000,B,1
7,2225.400000,B,1
7,2225.600000,B,1
7,2225.800000,B,1
7,2226.000000,B,1
7,2226.200000,B,1
7,2226.400000,B,1
7,2226.600000,B,1
7,2226.800000,B,1
7,2227.000000,B,1
7,2227.200000,B,1
7,2227.400000,B,1
7,2227.600000,B,1
7,2227.800000,B,1
7,2228.000000,B,1
7,2228.200000,B,1
7,2228.400000,B,1
7,2228.600000,B,1
7,2228.800000,B,1
7,2229.000000,B,1
7,2229.200000,B,1
7,2229.400000,B,1
7,2229.600000,B,1
7,2229.800000,B,1
7,2230.000000,B,1
7,2230.200000,B,1
7,2230.400000,B,1
7,2230.600000,B,1
7,2230.800000,B,1
7,2231.000000,B,1
7,2231.200000,B,1
7,2231.400000,B,1
7,2231.600000,B,1
7,2231.800000,B,2
7,2232.000000,B,2
7,2232.200000,B,2
7,2232.400000,B,2
7,2232.600000,B,2
7,2232.800000,B,2
7,2233.000000,B,2
7,2233.200000,B,2
7,2233.400000,B,2
7,2233.600000,B,2
7,2233.800000,B,2
7,2234.000000,B,2
7,2234.200000,B,2
7,2234.400000,B,2
7,2234.600000,B,1
7,2234.800000,B,1
7,2235.000000,B,1
7,2235.200000,B,1
7,2235.400000,B,1
7,2235.600000,B,1
7,2235.800000,B,1
7,2236.000000,B,1
7,2236.200000,B,1
7,2236.400000,B,1
7,2236.600000,B,1
7,2236.800000,B,1
7,2237.000000,B,1
7,2237.200000,B,1
7,2237.400000,B,1
7,2237.600000,B,1
7,2237.800000,B,1
7,2238.000000,B,1
7,2238.200000,B,1
7,2238.400000,B,1
7,2238.600000,B,1
7,2238.800000,B,1
7,2239.000000,B,1
7,2239.200000,B,2
7,2239.400000,B,2
7,2239.600000,B,2
7,2239.800000,B,2
7,2240.000000,B,2
7,2240.200000,B,2
7,2240.400000,B,2
7,2240.600000,B,2
7,2240.800000,B,2
7,2241.000000,B,2
7,2241.200000,B,2
7,2241.400000,B,2
7,2241.600000,B,2
7,2241.800000,B,2
7,2242.000000,B,2
7,2242.200000,B,1
7,2242.400000,B,1
7,2242.600000,B,1
7,2242.800000,B,1
7,2243.000000,B,1
7,2243.200000,B,1
7,2243.400000,B,1
7,2243.600000,B,1
7,2243.800000,B,1
7,2244.000000,B,1
7,2244.200000,B,1
7,2244.400000,B,1
7,2244.600000,B,1
7,2244.800000,B,1
7,2245.000000,B,1
7,2245.200000,B,1
7,2245.400000,B,1
7,2245.600000,B,1
7,2245.800000,B,1
7,2246.000000,B,1
7,2246.200000,B,1
7,2246.400000,B,1
7,2246.600000,B,1
7,2246.800000,B,1
7,2247.000000,B,1
7,2247.200000,B,1
7,2247.400000,B,1
7,2247.600000,B,1
7,2247.800000,B,1
7,2248.000000,B,1
7,2248.200000,B,1
7,2248.400000,B,1
7,2248.600000,B,1
7,2248.800000,B,1
7,2249.000000,B,1
7,2249.200000,B,1
7,2249.400000,B,1
7,2249.600000,B,1
7,2249.800000,B,1
7,2250.000000,B,1
7,2250.200000,B,1
7,2250.400000,B,1
7,2250.600000,B,1
7,2250.800000,B,1
7,2251.000000,B,1
7,2251.200000,B,1
7,2251.400000,B,1
7,2251.600000,B,1
7,2251.800000,B,1
7,2252.000000,B,1
7,2252.200000,B,1
7,2252.400000,B,1
7,2252.600000,B,1
7,2252.800000,B,1
7,2253.000000,B,1
7,2253.200000,B,1
7,2253.400000,B,1
7,2253.600000,B,1
7,2253.800000,B,1
7,2254.000000,B,1
7,2254.200000,B,1
7,2254.400000,B,1
7,2254.600000,B,1
7,2254.800000,B,1
7,2255.000000,B,1
7,2255.200000,B,1
7,2255.400000,B,1
7,2255.600000,B,1
7,2255.800000,B,1
7,2256.000000,B,1
7,2256.200000,B,1
7,2256.400000,B,1
7,2256.600000,B,1
7,2256.800000,B,1
7,2257.000000,B,1
7,2257.200000,B,1
7,2257.400000,B,1
7,2257.600000,B,1
7,2257.800000,B,1
7,2258.000000,B,1
7,2258.200000,B,1
7,2258.400000,B,1
7,2258.600000,B,1
7,2258.800000,B,1
7,2259.000000,B,1
7,2259.200000,B,1
7,2259.400000,B,2
7,2259.600000,B,2
7,2259.800000,B,2
7,2260.000000,B,2
7,2260.200000,B,2
7,2260.400000,B,2
7,2260.600000,B,2
7,2260.800000,B,2
7,2261.000000,B,2
7,2261.200000,B,2
7,2261.400000,B,2
7,2261.600000,B,2
7,2261.800000,B,2
7,2262.000000,B,2
7,2262.200000,B,2
7,2262.400000,B,2
7,2262.600000,B,2
7,2262.800000,B,2
7,2263.000000,B,2
7,2263.200000,B,2
7,2263.400000,B,2
7,2263.600000,B,1
7,2263.800000,B,1
7,2264.000000,B,1
7,2264.200000,B,1
7,2264.400000,B,1
7,2264.600000,B,1
7,2264.800000,B,1
7,2265.000000,B,1
7,2265.200000,B,1
7,2265.400000,B,1
7,2265.600000,B,1
7,2265.800000,B,1
7,2266.000000,B,1
7,2266.200000,B,1
7,2266.400000,B,1
7,2266.600000,B,1
7,2266.800000,B,2
7,2267.000000,B,2
7,2267.200000,B,2
7,2267.400000,B,2
7,2267.600000,B,2
7,2267.800000,B,2
7,2268.000000,B,2
7,2268.200000,B,2
7,2268.400000,B,2
7,2268.600000,B,2
7,2268.800000,B,2
7,2269.000000,B,2
7,2269.200000,B,2
7,2269.400000,B,2
7,2269.600000,B,2
7,2269.800000,B,2
7,2270.000000,B,1
7,2270.200000,B,1
7,2270.400000,B,1
7,2270.600000,B,1
7,2270.800000,B,1
7,2271.000000,B,1
7,2271.200000,B,1
7,2271.400000,B,1
7,2271.600000,B,1
7,2271.800000,B,1
7,2272.000000,B,1
7,2272.200000,B,1
7,2272.400000,B,1
7,2272.600000,B,1
7,2272.800000,B,1
7,2273.000000,B,1
7,2273.200000,B,1
7,2273.400000,B,1
7,2273.600000,B,1
7,2273.800000,B,1
7,2274.000000,B,1
7,2274.200000,B,1
7,2274.400000,B,1
7,2274.600000,B,1
7,2274.800000,B,1
7,2275.000000,B,1
7,2275.200000,B,1
7,2275.400000,B,1
7,2275.600000,B,1
7,2275.800000,B,1
7,2276.000000,B,1
7,2276.200000,B,1
7,2276.400000,B,1
7,2276.600000,B,1
7,2276.800000,B,1
7,2277.000000,B,1
7,2277.200000,B,1
7,2277.400000,B,1
7,2277.600000,B,1
7,2277.800000,B,1
7,2278.000000,B,1
7,2278.200000,B,1
7,2278.400000,B,1
7,2278.600000,B,1
7,2278.800000,B,1
7,2279.000000,B,1
7,2279.200000,B,1
7,2279.400000,B,1
7,2279.600000,B,1
7,2279.800000,B,1
7,2280.000000,B,1
7,2280.200000,B,1
7,2280.400000,B,1
7,2280.600000,B,1
7,2280.800000,B,1
7,2281.000000,B,1
7,2281.200000,B,2
7,2281.400000,B,2
7,2281.600000,B,2
7,2281.800000,B,2
7,2282.000000,B,2
7,2282.200000,B,2
7,2282.400000,B,2
7,2282.600000,B,2
7,2282.800000,B,2
7,2283.000000,B,2
7,2283.200000,B,2
7,2283.400000,B,2
7,2283.600000,B,2
7,2283.800000,B,2
7,2284.000000,B,2
7,2284.200000,B,1
7,2284.400000,B,1
7,2284.600000,B,1
7,2284.800000,B,1
7,2285.000000,B,1
7,2285.200000,B,1
7,2285.400000,B,1
7,2285.600000,B,1
7,2285.800000,B,1
7,2286.000000,B,1
7,2286.200000,B,1
7,2286.400000,B,1
7,2286.600000,B,1
7,2286.800000,B,1
7,2287.000000,B,1
7,2287.200000,B,1
7,2287.400000,B,1
7,2287.600000,B,1
7,2287.800000,B,1
7,2288.000000,B,2
7,2288.200000,B,2
7,2288.400000,B,2
7,2288.600000,B,2
7,2288.800000,B,2
7,2289.000000,B,2
7,2289.200000,B,2
7,2289.400000,B,2
7,2289.600000,B,2
7,2289.800000,B,2
7,2290.000000,B,2
7,2290.200000,B,2
7,2290.400000,B,2
7,2290.600000,B,2
7,2290.800000,B,2
7,2291.000000,B,2
7,2291.200000,B,2
7,2291.400000,B,2
7,2291.600000,B,2
7,2291.800000,B,2
7,2292.000000,B,2
7,2292.200000,B,2
7,2292.400000,B,2
7,2292.600000,B,2
7,2292.800000,B,2
7,2293.000000,B,2
7,2293.200000,B,2
7,2293.400000,B,2
7,2293.600000,B,2
7,2293.800000,B,2
7,2294.000000,B,2
7,2294.200000,B,2
7,2294.400000,B,2
7,2294.600000,B,2
7,2294.800000,B,2
7,2295.000000,B,2
7,2295.200000,B,2
7,2295.400000,B,2
7,2295.600000,B,2
7,2295.800000,B,2
7,2296.000000,B,2
7,2296.200000,B,2
7,2296.400000,B,2
7,2296.600000,B,1
7,2296.800000,B,1
7,2297.000000,B,1
7,2297.200000,B,1
7,2297.400000,B,1
7,2297.600000,B,1
7,2297.800000,B,1
7,2298.000000,B,1
7,2298.200000,B,1
7,2298.400000,B,1
7,2298.600000,B,1
7,2298.800000,B,1
7,2299.000000,B,1
7,2299.200000,B,1
7,2299.400000,B,1
7,2299.600000,B,1
7,2299.800000,B,1
7,2300.000000,B,1
7,2300.200000,B,1
7,2300.400000,B,1
7,2300.600000,B,1
7,2300.800000,B,1
