well,depth,zone,sub_zone
2,2321.200000,C,0
2,2321.400000,C,0
2,2321.600000,C,0
2,2321.800000,C,0
2,2322.000000,C,0
2,2322.200000,C,0
2,2322.400000,C,0
2,2322.600000,C,0
2,2322.800000,C,0
2,2323.000000,C,0
2,2323.200000,C,0
2,2323.400000,C,0
2,2323.600000,C,0
2,2323.800000,C,0
2,2324.000000,C,0
2,2324.200000,C,0
2,2324.400000,C,0
2,2324.600000,C,0
2,2324.800000,C,0
2,2325.000000,C,0
2,2325.200000,C,0
2,2325.400000,C,0
2,2325.600000,C,0
2,2325.800000,C,0
2,2326.000000,C,0
2,2326.200000,C,0
2,2326.400000,C,0
2,2326.600000,C,0
2,2326.800000,C,0
2,2327.000000,C,0
2,2327.200000,C,0
2,2327.400000,C,0
2,2327.600000,C,0
2,2327.800000,C,0
2,2328.000000,C,0
2,2328.200000,C,0
2,2328.400000,C,0
2,2328.600000,C,0
2,2328.800000,C,0
2,2329.000000,C,0
2,2329.200000,C,0
2,2329.400000,C,0
2,2329.600000,C,0
2,2329.800000,C,0
2,2330.000000,C,0
2,2330.200000,C,0
2,2330.400000,C,0
2,2330.600000,C,0
2,2330.800000,C,0
2,2331.000000,C,0
2,2331.200000,C,0
2,2331.400000,C,0
2,2331.600000,C,0
2,2331.800000,C,0
2,2332.000000,C,0
2,2332.200000,C,0
2,2332.400000,C,0
2,2332.600000,C,0
2,2332.800000,C,0
2,2333.000000,C,0
2,2333.200000,C,0
2,2333.400000,C,0
2,2333.600000,C,0
2,2333.800000,C,0
2,2334.000000,C,0
2,2334.200000,C,0
2,2334.400000,C,0
2,2334.600000,C,0
2,2334.800000,C,0
2,2335.000000,C,0
2,2335.200000,C,0
2,2335.400000,C,0
2,2335.600000,C,0
2,2335.800000,C,0
2,2336.000000,C,0
2,2336.200000,C,0
2,2336.400000,C,0
2,2336.600000,C,0
2,2336.800000,C,0
2,2337.000000,C,0
2,2337.200000,C,0
2,2337.400000,C,0
2,2337.600000,C,0
2,2337.800000,C,0
2,2338.000000,C,0
2,2338.200000,C,0
2,2338.400000,C,0
2,2338.600000,C,0
2,2338.800000,C,0
2,2339.000000,C,0
2,2339.200000,C,0
2,2339.400000,C,0
2,2339.600000,C,0
2,2339.800000,C,0
2,2340.000000,C,0
2,2340.200000,C,0
2,2340.400000,C,0
2,2340.600000,C,0
2,2340.800000,C,0
2,2341.000000,C,0
2,2341.200000,C,0
2,2341.400000,C,0
2,2341.600000,C,0
2,2341.800000,C,0
2,2342.000000,C,0
2,2342.200000,C,0
2,2342.400000,C,0
2,2342.600000,C,0
2,2342.800000,C,0
2,2343.000000,C,0
2,2343.200000,C,0
2,2343.400000,C,0
2,2343.600000,C,0
2,2343.800000,C,0
2,2344.000000,C,0
2,2344.200000,C,0
2,2344.400000,C,0
2,2344.600000,C,0
2,2344.800000,C,0
2,2345.000000,C,0
2,2345.200000,C,0
2,2345.400000,C,0
2,2345.600000,C,0
2,2345.800000,C,0
2,2346.000000,C,0
2,2346.200000,C,0
2,2346.400000,C,0
2,2346.600000,C,0
2,2346.800000,C,0
2,2347.000000,C,0
2,2347.200000,C,0
2,2347.400000,C,0
2,2347.600000,C,0
2,2347.800000,C,0
2,2348.000000,C,0
2,2348.200000,C,0
2,2348.400000,C,0
2,2348.600000,C,0
2,2348.800000,C,0
2,2349.000000,C,0
2,2349.200000,C,0
2,2349.400000,C,0
2,2349.600000,C,0
2,2349.800000,C,0
2,2350.000000,C,0
2,2350.200000,C,0
2,2350.400000,C,0
2,2350.600000,C,0
2,2350.800000,C,0
2,2351.000000,C,0
2,2351.200000,C,0
2,2351.400000,C,0
2,2351.600000,C,0
2,2351.800000,C,0
2,2352.000000,C,0
2,2352.200000,C,0
2,2352.400000,C,0
2,2352.600000,C,0
2,2352.800000,C,0
2,2353.000000,C,0
2,2353.200000,C,0
2,2353.400000,C,0
2,2353.600000,C,0
2,2353.800000,C,0
2,2354.000000,C,0
2,2354.200000,C,0
2,2354.400000,C,0
2,2354.600000,C,0
2,2354.800000,C,0
2,2355.000000,C,0
2,2355.200000,C,0
2,2355.400000,C,0
2,2355.600000,C,0
2,2355.800000,C,0
2,2356.000000,C,0
2,2356.200000,C,0
2,2356.400000,C,0
2,2356.600000,C,0
2,2356.800000,C,0
2,2357.000000,C,0
2,2357.200000,C,0
2,2357.400000,C,0
2,2357.600000,C,0
2,2357.800000,C,0
2,2358.000000,C,0
2,2358.200000,C,0
2,2358.400000,C,0
2,2358.600000,C,0
2,2358.800000,C,0
2,2359.000000,C,0
2,2359.200000,C,0
2,2359.400000,C,0
2,2359.600000,C,0
2,2359.800000,C,0
2,2360.000000,C,0
2,2360.200000,C,0
2,2360.400000,C,0
2,2360.600000,C,0
2,2360.800000,C,0
2,2361.000000,C,0
2,2361.200000,C,0
2,2361.400000,C,0
2,2361.600000,C,0
2,2361.800000,C,1
2,2362.000000,C,1
2,2362.200000,C,1
2,2362.400000,C,1
2,2362.600000,C,1
2,2362.800000,C,1
2,2363.000000,C,1
2,2363.200000,C,1
2,2363.400000,C,1
2,2363.600000,C,1
2,2363.800000,C,1
2,2364.000000,C,1
2,2364.200000,C,1
2,2364.400000,C,1
2,2364.600000,C,1
2,2364.800000,C,1
2,2365.000000,C,1
2,2365.200000,C,1
2,2365.400000,C,1
2,2365.600000,C,1
2,2365.800000,C,1
2,2366.000000,C,1
2,2366.200000,C,1
2,2366.400000,C,1
2,2366.600000,C,1
2,2366.800000,C,1
2,2367.000000,C,1
2,2367.200000,C,1
2,2367.400000,C,1
2,2367.600000,C,1
2,2367.800000,C,1
2,2368.000000,C,1
2,2368.200000,C,1
2,2368.400000,C,1
2,2368.600000,C,1
2,2368.800000,C,1
2,2369.000000,C,1
2,2369.200000,C,1
2,2369.400000,C,1
2,2369.600000,C,1
2,2369.800000,C,1
2,2370.000000,C,1
2,2370.200000,C,1
2,2370.400000,C,1
2,2370.600000,C,1
2,2370.800000,C,1
2,2371.000000,C,1
2,2371.200000,C,2
2,2371.400000,C,2
2,2371.600000,C,2
2,2371.800000,C,2
2,2372.000000,C,2
2,2372.200000,C,2
2,2372.400000,C,2
2,2372.600000,C,2
2,2372.800000,C,2
2,2373.000000,C,2
2,2373.200000,C,2
2,2373.400000,C,1
2,2373.600000,C,1
2,2373.800000,C,1
2,2374.000000,C,1
2,2374.200000,C,1
2,2374.400000,C,1
2,2374.600000,C,1
2,2374.800000,C,1
2,2375.000000,C,1
2,2375.200000,C,1
2,2375.400000,C,1
2,2375.600000,C,1
2,2375.800000,C,1
2,2376.000000,C,1
2,2376.200000,C,1
2,2376.400000,C,1
2,2376.600000,C,1
2,2376.800000,C,1
2,2377.000000,C,1
2,2377.200000,C,1
2,2377.400000,C,1
2,2377.600000,C,1
2,2377.800000,C,1
2,2378.000000,C,1
2,2378.200000,C,1
2,2378.400000,C,1
2,2378.600000,C,1
2,2378.800000,C,1
2,2379.000000,C,1
2,2379.200000,C,1
2,2379.400000,C,1
2,2379.600000,C,1
2,2379.800000,C,1
2,2380.000000,C,1
2,2380.200000,C,1
2,2380.400000,C,1
2,2380.600000,C,1
2,2380.800000,C,1
2,2381.000000,C,1
2,2381.200000,C,1
2,2381.400000,C,1
2,2381.600000,C,1
2,2381.800000,C,1
2,2382.000000,C,1
2,2382.200000,C,1
2,2382.400000,C,1
2,2382.600000,C,1
2,2382.800000,C,1
2,2383.000000,C,1
2,2383.200000,C,1
2,2383.400000,C,1
2,2383.600000,C,1
2,2383.800000,C,1
2,2384.000000,C,1
2,2384.200000,C,1
2,2384.400000,C,1
2,2384.600000,C,1
2,2384.800000,C,1
2,2385.000000,C,1
2,2385.200000,C,1
2,2385.400000,C,1
2,2385.600000,C,1
2,2385.800000,C,1
2,2386.000000,C,1
2,2386.200000,C,1
2,2386.400000,C,1
2,2386.600000,C,1
2,2386.800000,C,1
2,2387.000000,C,1
2,2387.200000,C,1
2,2387.400000,C,1
2,2387.600000,C,1
2,2387.800000,C,1
2,2388.000000,C,1
2,2388.200000,C,1
2,2388.400000,C,1
2,2388.600000,C,1
2,2388.800000,C,1
2,2389.000000,C,1
2,2389.200000,C,1
2,2389.400000,C,1
2,2389.600000,C,0
2,2389.800000,C,0
2,2390.000000,C,0
2,2390.200000,C,0
2,2390.400000,C,0
2,2390.600000,C,2
2,2390.800000,C,2
2,2391.000000,C,2
2,2391.200000,C,2
2,2391.400000,C,2
2,2391.600000,C,2
2,2391.800000,C,2
2,2392.000000,C,2
2,2392.200000,C,2
2,2392.400000,C,2
2,2392.600000,C,1
2,2392.800000,C,1
2,2393.000000,C,1
2,2393.200000,C,1
2,2393.400000,C,1
2,2393.600000,C,1
2,2393.800000,C,1
2,2394.000000,C,1
2,2394.200000,C,1
2,2394.400000,C,1
2,2394.600000,C,1
2,2394.800000,C,1
2,2395.000000,C,1
2,2395.200000,C,1
2,2395.400000,C,1
2,2395.600000,C,1
2,2395.800000,C,1
2,2396.000000,C,1
2,2396.200000,C,1
2,2396.400000,C,1
2,2396.600000,C,1
2,2396.800000,C,1
2,2397.000000,C,1
2,2397.200000,C,1
2,2397.400000,C,1
2,2397.600000,C,1
2,2397.800000,C,1
2,2398.000000,C,1
2,2398.200000,C,1
2,2398.400000,C,1
2,2398.600000,C,1
2,2398.800000,C,1
2,2399.000000,C,1
2,2399.200000,C,1
2,2399.400000,C,1
2,2399.600000,C,1
2,2399.800000,C,1
2,2400.000000,C,1
2,2400.200000,C,1
2,2400.400000,C,1
2,2400.600000,C,1
2,2400.800000,C,1
2,2401.000000,C,1
2,2401.200000,C,1
2,2401.400000,C,1
2,2401.600000,C,1
2,2401.800000,C,1
2,2402.000000,C,1
2,2402.200000,C,1
2,2402.400000,C,1
2,2402.600000,C,1
2,2402.800000,C,1
2,2403.000000,C,1
2,2403.200000,C,1
2,2403.400000,C,1
2,2403.600000,C,1
2,2403.800000,C,1
2,2404.000000,C,1
2,2404.200000,C,1
2,2404.400000,C,1
2,2404.600000,C,1
2,2404.800000,C,1
2,2405.000000,C,1
2,2405.200000,C,1
2,2405.400000,C,1
2,2405.600000,C,1
2,2405.800000,C,1
2,2406.000000,C,1
2,2406.200000,C,1
2,2406.400000,C,1
2,2406.600000,C,1
2,2406.800000,C,1
2,2407.000000,C,1
2,2407.200000,C,1
2,2407.400000,C,1
2,2407.600000,C,1
2,2407.800000,C,1
2,2408.000000,C,1
2,2408.200000,C,1
2,2408.400000,C,1
2,2408.600000,C,1
2,2408.800000,C,1
2,2409.000000,C,1
2,2409.200000,C,1
2,2409.400000,C,1
2,2409.600000,C,1
2,2409.800000,C,1
2,2410.000000,C,1
2,2410.200000,C,1
2,2410.400000,C,1
2,2410.600000,C,2
2,2410.800000,C,2
2,2411.000000,C,2
2,2411.200000,C,2
2,2411.400000,C,2
2,2411.600000,C,2
2,2411.800000,C,1
2,2412.000000,C,1
2,2412.200000,C,1
2,2412.400000,C,1
2,2412.600000,C,1
2,2412.800000,C,1
2,2413.000000,C,1
2,2413.200000,C,1
2,2413.400000,C,1
2,2413.600000,C,1
2,2413.800000,C,1
2,2414.000000,C,1
2,2414.200000,C,1
2,2414.400000,C,1
2,2414.600000,C,1
2,2414.800000,C,1
2,2415.000000,C,1
2,2415.200000,C,1
2,2415.400000,C,1
2,2415.600000,C,1
2,2415.800000,C,1
2,2416.000000,C,1
2,2416.200000,C,1
2,2416.400000,C,1
2,2416.600000,C,1
2,2416.800000,C,1
2,2417.000000,C,1
2,2417.200000,C,1
2,2417.400000,C,1
2,2417.600000,C,1
2,2417.800000,C,1
2,2418.000000,C,1
2,2418.200000,C,1
2,2418.400000,C,1
2,2418.600000,C,1
2,2418.800000,C,1
2,2419.000000,C,1
2,2419.200000,C,1
2,2419.400000,C,1
2,2419.600000,C,1
2,2419.800000,C,1
2,2420.000000,C,1
2,2420.200000,C,1
2,2420.400000,C,1
2,2420.600000,C,1
2,2420.800000,C,1
2,2421.000000,C,1
2,2421.200000,C,1
2,2421.400000,C,1
2,2421.600000,C,1
2,2421.800000,C,1
2,2422.000000,C,1
2,2422.200000,C,1
2,2422.400000,C,1
2,2422.600000,C,1
2,2422.800000,C,1
2,2423.000000,C,1
2,2423.200000,C,1
2,2423.400000,C,1
2,2423.600000,C,1
2,2423.800000,C,1
2,2424.000000,C,1
2,2424.200000,C,1
2,2424.400000,C,1
2,2424.600000,C,1
2,2424.800000,C,1
2,2425.000000,C,1
2,2425.200000,C,1
2,2425.400000,C,1
2,2425.600000,C,1
2,2425.800000,C,1
2,2426.000000,C,1
2,2426.200000,C,1
2,2426.400000,C,1
2,2426.600000,C,1
2,2426.800000,C,1
2,2427.000000,C,1
2,2427.200000,C,1
2,2427.400000,C,1
2,2427.600000,C,1
2,2427.800000,C,1
2,2428.000000,C,1
2,2428.200000,C,1
2,2428.400000,C,1
2,2428.600000,C,1
2,2428.800000,C,1
2,2429.000000,C,1
2,2429.200000,C,1
2,2429.400000,C,1
2,2429.600000,C,1
2,2429.800000,C,1
2,2430.000000,C,1
2,2430.200000,C,1
2,2430.400000,C,1
2,2430.600000,C,1
2,2430.800000,C,1
2,2431.000000,C,1
2,2431.200000,C,1
2,2431.400000,C,1
2,2431.600000,C,1
2,2431.800000,C,1
2,2432.000000,C,1
2,2432.200000,C,1
2,2432.400000,C,1
2,2432.600000,C,1
2,2432.800000,C,1
2,2433.000000,C,1
2,2433.200000,C,1
2,2433.400000,C,1
2,2433.600000,C,1
2,2433.800000,C,1
2,2434.000000,C,1
2,2434.200000,C,1
2,2434.400000,C,1
2,2434.600000,C,1
2,2434.800000,C,1
3,2065.200000,C,2
3,2065.400000,C,2
3,2065.600000,C,2
3,2065.800000,C,2
3,2066.000000,C,2
3,2066.200000,C,2
3,2066.400000,C,2
3,2066.600000,C,2
3,2066.800000,C,2
3,2067.000000,C,2
3,2067.200000,C,2
3,2067.400000,C,2
3,2067.600000,C,2
3,2067.800000,C,2
3,2068.000000,C,2
3,2068.200000,C,2
3,2068.400000,C,2
3,2068.600000,C,2
3,2068.800000,C,2
3,2069.000000,C,2
3,2069.200000,C,2
3,2069.400000,C,2
3,2069.800000,C,2
3,2070.000000,C,2
3,2070.200000,C,2
3,2070.400000,C,2
3,2070.600000,C,2
3,2070.800000,C,2
3,2071.000000,C,2
3,2071.400000,C,2
3,2071.600000,C,2
3,2071.800000,C,2
3,2072.000000,C,2
3,2072.200000,C,2
3,2072.400000,C,2
3,2072.600000,C,2
3,2072.800000,C,2
3,2073.000000,C,2
3,2073.200000,C,2
3,2073.600000,C,2
3,2073.800000,C,2
3,2074.000000,C,2
3,2074.200000,C,2
3,2074.400000,C,2
3,2074.600000,C,2
3,2074.800000,C,2
3,2075.000000,C,2
3,2075.400000,C,2
3,2075.600000,C,2
3,2075.800000,C,2
3,2076.000000,C,2
3,2076.200000,C,2
3,2076.400000,C,2
3,2076.600000,C,2
3,2076.800000,C,2
3,2077.000000,C,2
3,2077.200000,C,2
3,2077.400000,C,2
3,2077.600000,C,2
3,2077.800000,C,2
3,2078.000000,C,2
3,2078.200000,C,2
3,2078.400000,C,2
3,2078.600000,C,2
3,2078.800000,C,2
3,2079.000000,C,2
3,2079.200000,C,2
3,2079.400000,C,2
3,2079.600000,C,2
3,2079.800000,C,2
3,2080.000000,C,2
3,2080.200000,C,2
3,2080.400000,C,2
3,2080.600000,C,2
3,2080.800000,C,2
3,2081.000000,C,2
3,2081.200000,C,2
3,2081.400000,C,2
3,2081.600000,C,2
3,2081.800000,C,2
3,2082.000000,C,2
3,2082.200000,C,2
3,2082.400000,C,2
3,2082.600000,C,2
3,2082.800000,C,2
3,2083.000000,C,2
3,2083.200000,C,2
3,2083.400000,C,2
3,2083.600000,C,2
3,2083.800000,C,2
3,2084.000000,C,2
3,2084.200000,C,2
3,2084.400000,C,2
3,2084.600000,C,2
3,2084.800000,C,2
3,2085.000000,C,2
3,2085.200000,C,2
3,2085.400000,C,2
3,2085.600000,C,2
3,2085.800000,C,2
3,2086.000000,C,2
3,2086.200000,C,2
3,2086.400000,C,2
3,2087.000000,C,2
3,2087.200000,C,2
3,2087.400000,C,2
3,2087.600000,C,2
3,2087.800000,C,2
3,2088.000000,C,2
3,2088.200000,C,2
3,2088.400000,C,2
3,2088.600000,C,2
3,2088.800000,C,2
3,2089.000000,C,2
3,2089.200000,C,2
3,2089.400000,C,2
3,2089.600000,C,2
3,2089.800000,C,2
3,2090.000000,C,2
3,2090.200000,C,2
3,2090.400000,C,2
3,2090.600000,C,2
3,2090.800000,C,2
3,2091.000000,C,2
3,2091.200000,C,2
3,2091.400000,C,2
3,2091.600000,C,2
3,2091.800000,C,2
3,2092.000000,C,2
3,2092.200000,C,2
3,2092.400000,C,2
3,2092.600000,C,2
3,2092.800000,C,2
3,2093.000000,C,2
3,2093.200000,C,2
3,2093.400000,C,2
3,2093.600000,C,2
3,2093.800000,C,2
3,2094.000000,C,2
3,2094.200000,C,2
3,2094.400000,C,2
3,2094.600000,C,2
3,2094.800000,C,2
3,2095.000000,C,2
3,2095.200000,C,2
3,2095.400000,C,2
3,2095.600000,C,2
3,2095.800000,C,2
3,2096.000000,C,2
3,2096.200000,C,2
3,2096.600000,C,2
3,2096.800000,C,2
3,2097.000000,C,2
3,2097.200000,C,2
3,2097.400000,C,2
3,2097.600000,C,2
3,2097.800000,C,2
3,2098.000000,C,2
3,2098.200000,C,2
3,2098.400000,C,2
3,2098.600000,C,2
3,2098.800000,C,2
3,2099.000000,C,2
3,2099.200000,C,2
3,2099.600000,C,2
3,2099.800000,C,2
3,2100.000000,C,2
3,2100.200000,C,2
3,2100.400000,C,2
3,2100.600000,C,2
3,2100.800000,C,2
3,2101.000000,C,2
3,2101.200000,C,2
3,2101.400000,C,2
3,2101.600000,C,2
3,2101.800000,C,2
3,2102.000000,C,2
3,2102.200000,C,2
3,2102.400000,C,2
3,2102.600000,C,2
3,2102.800000,C,2
3,2103.000000,C,2
3,2103.200000,C,2
3,2103.400000,C,2
3,2103.600000,C,2
3,2103.800000,C,2
3,2104.000000,C,2
3,2104.200000,C,2
3,2104.400000,C,2
3,2104.600000,C,2
3,2104.800000,C,2
3,2105.000000,C,2
3,2105.200000,C,2
3,2105.400000,C,2
3,2105.600000,C,2
3,2105.800000,C,2
3,2106.000000,C,2
3,2106.200000,C,2
3,2106.400000,C,2
3,2106.600000,C,2
3,2106.800000,C,2
3,2107.000000,C,2
3,2107.200000,C,2
3,2107.400000,C,2
3,2107.800000,C,2
3,2108.000000,C,2
3,2108.200000,C,2
3,2108.400000,C,2
3,2108.600000,C,2
3,2108.800000,C,2
3,2109.000000,C,2
3,2109.200000,C,2
3,2109.400000,C,2
3,2109.600000,C,2
3,2109.800000,C,2
3,2110.000000,C,2
3,2110.200000,C,2
3,2110.400000,C,2
3,2110.600000,C,2
3,2110.800000,C,2
3,2111.000000,C,2
3,2111.200000,C,2
3,2111.400000,C,2
3,2111.600000,C,0
3,2111.800000,C,0
3,2112.000000,C,0
3,2112.200000,C,0
3,2112.400000,C,0
3,2112.600000,C,0
3,2112.800000,C,0
3,2113.000000,C,0
3,2113.200000,C,0
3,2113.400000,C,0
3,2113.600000,C,0
3,2113.800000,C,0
3,2114.000000,C,0
3,2114.200000,C,0
3,2114.400000,C,0
3,2114.600000,C,0
3,2114.800000,C,0
3,2115.000000,C,0
3,2115.200000,C,0
3,2115.400000,C,0
3,2115.600000,C,0
3,2115.800000,C,0
3,2116.400000,C,0
3,2116.600000,C,0
3,2116.800000,C,0
3,2117.000000,C,0
3,2117.200000,C,0
3,2117.400000,C,0
3,2117.800000,C,0
3,2118.000000,C,0
3,2118.200000,C,0
3,2118.400000,C,0
3,2118.600000,C,0
3,2118.800000,C,0
3,2119.000000,C,0
3,2119.200000,C,0
3,2119.400000,C,0
3,2119.600000,C,0
3,2119.800000,C,0
3,2120.000000,C,0
3,2120.200000,C,0
3,2120.400000,C,0
3,2120.600000,C,0
3,2120.800000,C,0
3,2121.000000,C,0
3,2121.200000,C,0
3,2121.400000,C,0
3,2121.600000,C,0
3,2121.800000,C,0
3,2122.000000,C,0
3,2122.200000,C,0
3,2122.400000,C,0
3,2122.600000,C,0
3,2122.800000,C,0
3,2123.000000,C,0
3,2123.200000,C,0
3,2123.400000,C,0
3,2123.600000,C,0
3,2123.800000,C,0
3,2124.000000,C,0
3,2124.200000,C,0
3,2124.400000,C,0
3,2124.600000,C,0
3,2124.800000,C,0
3,2125.000000,C,0
3,2125.200000,C,0
3,2125.400000,C,0
3,2125.600000,C,0
3,2125.800000,C,0
3,2126.000000,C,0
3,2126.200000,C,0
3,2126.400000,C,0
3,2126.600000,C,0
3,2126.800000,C,0
3,2127.000000,C,0
3,2127.200000,C,0
3,2127.400000,C,0
3,2127.600000,C,0
3,2127.800000,C,0
3,2128.000000,C,0
3,2128.200000,C,0
3,2128.400000,C,0
3,2128.600000,C,0
3,2128.800000,C,0
3,2129.000000,C,0
3,2129.200000,C,0
3,2129.400000,C,0
3,2129.600000,C,0
3,2129.800000,C,0
3,2130.000000,C,0
3,2130.200000,C,0
3,2130.400000,C,0
3,2130.600000,C,0
3,2130.800000,C,0
3,2131.000000,C,0
3,2131.200000,C,0
3,2131.400000,C,0
3,2131.600000,C,0
3,2131.800000,C,0
3,2132.000000,C,0
3,2132.200000,C,0
3,2132.400000,C,0
3,2132.600000,C,0
3,2132.800000,C,0
3,2133.000000,C,0
3,2133.200000,C,0
3,2133.400000,C,0
3,2133.600000,C,0
3,2133.800000,C,0
3,2134.000000,C,0
3,2134.200000,C,0
3,2134.400000,C,0
3,2134.600000,C,0
3,2134.800000,C,0
3,2135.000000,C,0
3,2135.200000,C,0
3,2135.400000,C,0
3,2135.600000,C,0
3,2135.800000,C,0
3,2136.000000,C,0
3,2136.200000,C,0
3,2136.400000,C,0
3,2136.600000,C,0
3,2136.800000,C,0
3,2137.000000,C,0
3,2137.200000,C,0
3,2137.400000,C,0
3,2137.600000,C,0
3,2137.800000,C,0
3,2138.000000,C,0
3,2138.200000,C,0
3,2138.400000,C,0
3,2138.600000,C,0
3,2138.800000,C,0
3,2139.000000,C,0
3,2139.200000,C,0
3,2139.400000,C,0
3,2139.800000,C,0
3,2140.000000,C,0
3,2140.200000,C,0
3,2140.400000,C,0
3,2140.600000,C,0
3,2140.800000,C,0
3,2141.000000,C,0
3,2141.200000,C,0
3,2141.600000,C,0
3,2141.800000,C,0
3,2142.000000,C,0
3,2142.200000,C,0
3,2142.400000,C,0
3,2142.600000,C,0
3,2143.000000,C,0
3,2143.200000,C,0
3,2143.400000,C,0
3,2143.600000,C,0
3,2143.800000,C,0
3,2144.000000,C,0
3,2144.200000,C,0
3,2144.400000,C,0
3,2144.600000,C,0
3,2144.800000,C,0
3,2145.000000,C,0
3,2145.200000,C,0
3,2145.400000,C,0
3,2145.600000,C,0
3,2145.800000,C,0
3,2146.000000,C,0
3,2146.200000,C,0
3,2146.400000,C,0
3,2146.600000,C,0
3,2146.800000,C,0
3,2147.000000,C,0
3,2147.200000,C,0
3,2147.400000,C,0
3,2147.600000,C,0
3,2147.800000,C,0
3,2148.000000,C,0
3,2148.200000,C,0
3,2148.400000,C,0
3,2148.800000,C,0
3,2149.000000,C,0
3,2149.200000,C,0
3,2149.400000,C,0
3,2149.600000,C,0
3,2149.800000,C,0
3,2150.000000,C,0
3,2150.200000,C,0
3,2150.400000,C,0
3,2150.600000,C,0
3,2150.800000,C,0
3,2151.000000,C,0
3,2151.200000,C,0
3,2151.400000,C,0
3,2151.600000,C,0
3,2151.800000,C,0
3,2152.000000,C,0
3,2152.200000,C,1
3,2152.800000,C,1
3,2153.000000,C,1
3,2153.200000,C,1
3,2153.400000,C,1
3,2153.600000,C,1
3,2153.800000,C,1
3,2154.000000,C,1
3,2154.200000,C,1
3,2154.400000,C,1
3,2154.600000,C,1
3,2154.800000,C,1
3,2155.000000,C,1
3,2155.200000,C,1
3,2155.400000,C,1
3,2155.600000,C,1
3,2155.800000,C,1
3,2156.000000,C,1
3,2156.200000,C,1
3,2156.400000,C,1
3,2156.600000,C,1
3,2156.800000,C,1
3,2157.000000,C,1
3,2157.400000,C,1
3,2157.600000,C,1
3,2157.800000,C,1
3,2158.000000,C,1
3,2158.200000,C,1
3,2158.400000,C,1
3,2158.600000,C,1
3,2158.800000,C,1
3,2159.000000,C,1
3,2159.200000,C,1
3,2159.400000,C,1
3,2159.800000,C,1
3,2160.000000,C,1
3,2160.200000,C,1
3,2160.400000,C,1
3,2160.600000,C,1
3,2160.800000,C,1
3,2161.000000,C,1
3,2161.200000,C,1
3,2161.600000,C,1
3,2161.800000,C,1
3,2162.000000,C,1
3,2162.200000,C,1
3,2162.600000,C,1
3,2162.800000,C,1
3,2163.000000,C,1
3,2163.200000,C,1
3,2163.400000,C,1
3,2163.600000,C,1
3,2163.800000,C,1
3,2164.000000,C,1
3,2164.200000,C,1
3,2164.400000,C,1
3,2164.600000,C,1
3,2164.800000,C,1
3,2165.400000,C,1
3,2165.600000,C,1
3,2165.800000,C,1
3,2166.000000,C,1
3,2166.200000,C,1
3,2166.400000,C,1
3,2166.600000,C,1
3,2167.000000,C,1
3,2167.200000,C,1
3,2167.400000,C,1
3,2167.600000,C,1
3,2167.800000,C,1
3,2168.000000,C,1
3,2168.200000,C,1
3,2168.400000,C,1
3,2168.800000,C,1
3,2169.000000,C,1
3,2169.200000,C,1
3,2169.400000,C,1
3,2169.600000,C,1
3,2169.800000,C,1
3,2170.000000,C,1
3,2170.200000,C,1
3,2170.400000,C,1
3,2170.800000,C,1
3,2171.000000,C,1
3,2171.200000,C,1
3,2171.400000,C,1
3,2171.600000,C,1
3,2171.800000,C,1
3,2172.000000,C,1
3,2172.200000,C,1
3,2172.400000,C,1
3,2172.600000,C,1
3,2172.800000,C,1
3,2173.000000,C,1
3,2173.200000,C,1
3,2173.400000,C,1
3,2173.600000,C,1
3,2173.800000,C,1
3,2174.000000,C,1
3,2174.200000,C,1
3,2174.400000,C,1
3,2174.600000,C,1
3,2174.800000,C,1
3,2175.000000,C,1
3,2175.200000,C,1
3,2175.400000,C,1
3,2175.600000,C,1
3,2175.800000,C,1
3,2176.000000,C,1
3,2176.200000,C,1
3,2176.400000,C,1
3,2176.600000,C,1
3,2176.800000,C,1
3,2177.000000,C,1
3,2177.200000,C,1
3,2177.400000,C,1
3,2177.600000,C,1
3,2177.800000,C,1
3,2178.000000,C,1
3,2178.200000,C,1
3,2178.400000,C,1
3,2178.600000,C,1
3,2178.800000,C,1
3,2179.000000,C,1
3,2179.200000,C,1
3,2179.400000,C,1
3,2179.600000,C,1
3,2179.800000,C,1
3,2180.000000,C,1
3,2180.200000,C,1
3,2180.400000,C,1
3,2180.600000,C,1
3,2181.000000,C,1
3,2181.200000,C,1
3,2181.600000,C,1
3,2181.800000,C,1
3,2182.000000,C,1
3,2182.200000,C,1
3,2182.400000,C,1
3,2182.600000,C,1
3,2182.800000,C,1
3,2183.000000,C,1
3,2183.200000,C,1
3,2183.400000,C,1
3,2183.600000,C,1
3,2183.800000,C,1
3,2184.000000,C,1
3,2184.200000,C,1
3,2184.400000,C,1
3,2184.600000,C,1
3,2184.800000,C,1
3,2185.000000,C,1
3,2185.400000,C,1
3,2185.600000,C,1
3,2185.800000,C,1
3,2186.000000,C,1
3,2186.200000,C,1
3,2186.400000,C,1
3,2186.600000,C,1
3,2186.800000,C,1
3,2187.000000,C,1
3,2187.200000,C,1
3,2187.400000,C,1
3,2187.600000,C,1
3,2187.800000,C,1
3,2188.000000,C,1
3,2188.200000,C,1
3,2188.400000,C,1
3,2188.600000,C,1
3,2188.800000,C,1
3,2189.000000,C,1
3,2189.200000,C,1
3,2189.400000,C,1
3,2189.600000,C,1
3,2189.800000,C,1
3,2190.000000,C,1
3,2190.200000,C,1
